846,28.2,1,0.961474236,-1.552588667,7.278163284,4
849,28.3,1,0.9714436,-1.53972141,7.219839845,4
852,28.4,1,0.975546267,-1.516032749,7.099129669,4
855,28.5,1,0.98172169,-1.501558571,7.026315372,4
858,28.6,1,0.984593441,-1.492075809,6.986411851,4
861,28.7,1,0.963509433,-1.442839857,6.770074612,4
864,28.8,1,0.977910409,-1.443505341,6.791816722,4
867,28.9,1,0.969183482,-1.414030239,6.665067253,4
870,29,1,0.968739153,-1.390270282,6.568563009,2
873,29.1,1,0.98044318,-1.384423994,6.549735429,4
876,29.2,1,0.961333803,-1.341448275,6.3495691,4
879,29.3,1,0.973472082,-1.33933813,6.348743031,4
882,29.4,1,0.977249387,-1.326259587,6.282224034,4
885,29.5,1,0.977688374,-1.310034238,6.195604693,4
888,29.6,1,0.972994083,-1.281808865,6.051364736,4
891,29.7,1,0.977471798,-1.263418784,5.952022069,4
894,29.8,1,0.982323844,-1.246859415,5.85663271,4
897,29.9,1,0.998383432,-1.239015418,5.825946447,4
900,30,1,0.983534211,-1.194634111,5.625266137,2
903,30.1,1,1.005932164,-1.195175303,5.630473226,4
906,30.2,1,1.009653011,-1.17781265,5.532907247,4
909,30.3,1,1.010597227,-1.158765558,5.441781892,4
912,30.4,1,1.010760638,-1.135715448,5.341449081,4
915,30.5,1,1.020295154,-1.122399876,5.271320894,4
918,30.6,1,1.015244558,-1.092931793,5.121757705,4
921,30.7,1,1.020865267,-1.074473647,5.048824447,4
924,30.8,1,1.023841697,-1.057868922,4.972488367,4
927,30.9,1,1.026712459,-0.879596868,4.906398831,4
930,31,1,1.030614878,-0.712972816,4.842710411,2
933,31.1,1,1.039233541,-0.663131318,4.79092341,4
936,31.2,1,1.044539302,-0.678287082,4.718896142,4
939,31.3,1,1.049594747,-0.846988734,4.650582513,4
942,31.4,1,1.049825256,-0.827036824,4.607401552,4
945,31.5,1,1.052764846,-0.595402015,4.609355256,4
948,31.6,1,1.048737606,-0.558317453,4.54954542,4
951,31.7,1,1.054648432,-0.61796926,4.526116191,4
954,31.8,1,1.058993287,-0.781129616,4.488436425,4
957,31.9,1,1.052098449,-0.887082787,4.405496586,4
